,song_timbre,song_timbre_start,song_timbre_end,loudness_start,loudness_end
55,0.27522373740986056,0.31980411120525515,0.669241865027551,-15.7113,-10.161
56,0.290283973387341,0.8321646806421579,0.5147427154000086,-27.206333333333333,-57.58
57,0.21491808347389682,0.7944709309752604,0.7563057449920022,-24.596999999999998,-22.41
58,0.2809151882509733,0.4404415630680732,0.47990452738061284,-50.20988888888889,-51.344
59,0.31154975655022654,0.6141142224357437,0.8081133357340077,-12.276857142857143,-14.582
60,0.1842412328505153,0.4992468055742622,0.4618238370450483,-35.049818181818175,-9.596
61,0.22164768794610487,0.1945376903423751,1.0,-19.8662,-21.899
62,0.33012015402977424,0.681056291566773,0.6297447259436861,-20.3142,-35.734
63,0.26811495146411174,0.5771454049249445,0.436701230751383,-29.908777777777782,-47.896
64,0.2245252244614366,0.615153110237885,1.0,-54.8082,-7.912
65,0.15858814183567188,0.329704553754695,0.9999999999999998,-21.32527272727273,-12.613
66,0.16807734028027163,0.32106510944791367,1.0,-21.35788888888889,-5.692
67,0.28340516425936746,0.6731152025045367,0.576440451945911,-19.869374999999998,-37.535
68,0.3196817855461867,0.7389096210955146,0.6849050802397558,-24.699199999999998,-50.941
69,0.3060979258343613,0.3919954127729818,0.3523462586402792,-22.852555555555558,-23.956
70,0.16656006175626084,0.33961850671439264,0.8389292832364047,-43.2635,-23.52
71,0.24040053286504068,0.3969057667650058,0.7245505685082456,-20.4625,-47.074
72,0.4045370678772119,0.4975941768465577,0.37428815226042644,-50.0582,-50.761
73,0.3653058844098573,0.33892409028229054,0.608644958274116,-14.799333333333337,-47.33
74,0.17608548529057244,0.09385930953173681,0.12403132537802686,-11.569300000000002,-55.414
75,0.2736462415705451,0.653913583229955,0.39271794691661754,-32.2315,-52.006
76,0.262438093407276,0.7369218717825009,0.9267018718057449,-32.758909090909086,-27.805
77,0.3022877776100235,0.692436245602581,0.4778107805854305,-16.771555555555555,-55.036
78,0.1891340058763272,0.5060599678754396,1.0,-41.20649999999999,-15.649
79,0.17811976401554777,0.23188572410890634,0.9999999999999999,-17.887999999999998,-9.273
80,0.2084757380177296,0.4688402801835391,1.0,-30.266000000000002,-11.204
81,0.38043894833425196,0.2439813146234183,0.3431802865363743,-31.619714285714288,-44.271
82,0.2872752267042598,0.18487382042567269,0.45098109388848573,-19.419666666666664,-54.33
83,0.30989258064858366,0.862254393607794,0.44586727711047464,-40.67122222222222,-53.627
84,0.2988875801665125,0.9078834290658576,0.9718330578765757,-35.64138461538462,-20.332
85,0.2936843343252587,0.5522445898575589,0.1584069003531478,-39.45985714285714,-44.273
86,0.19881844658279055,0.11334665989836543,0.8970513454956601,-14.812100000000001,-25.455
87,0.3741998419581128,0.6127267304269072,0.4202545758116075,-32.616166666666665,-51.106
88,0.23726207652640302,0.43690089248728464,0.46007854753421246,-21.192124999999997,-26.324
89,0.2797675507835966,0.34817955812677737,0.5043688311763908,-20.871100000000002,-24.378
90,0.35968571307591357,0.442710273089682,0.5471113948102851,-14.80975,-57.548
91,0.36648294849623286,0.5009964163683013,0.5525841295145709,-51.122714285714274,-54.543
92,0.23003868613624331,0.35582525128496245,0.4437027034506922,-18.842444444444443,-41.684
93,0.25716188213519053,0.47528414451097745,0.33180110343972957,-12.084555555555555,-41.642
94,0.1783893763160615,0.25839104879855695,0.5704737973770678,-18.67727272727273,-29.057
95,0.1349467368392076,0.6927827786431462,0.4558477816419117,-34.093545454545456,-29.299
96,0.23726207652640302,0.43690089248728464,0.46007854753421246,-21.192124999999997,-26.324
97,0.34332893702374434,0.5591017654274155,0.5525698440020996,-15.471555555555556,-56.555
98,0.3229231586591849,0.5752972975586839,0.41410739245670264,-45.19466666666667,-46.328
99,0.15384480328445835,0.2220888685263898,1.0,-5.966,-3.631
100,0.35600568458657356,0.4612808274191371,0.41706591966400597,-33.268,-26.892
101,0.2812680672498701,0.2381980219663922,0.5653976159375607,-25.467,-57.288
102,0.12714916465833526,0.2429792159265882,1.0000000000000002,-20.32409090909091,-11.374
103,0.21301513130741784,0.37990085359233666,0.1621682299060338,-23.4069,-40.499
104,0.33630406221824954,0.2561267397226925,0.44157091178804836,-18.519222222222222,-44.952
105,0.2888412941862846,0.596557607329655,0.9392868227895939,-18.931800000000003,-43.739
106,0.1614886751515684,0.7252952759459507,0.2982620677197488,-42.781200000000005,-42.131
107,0.2815550139781335,0.7500520985209743,1.0,-36.4805,-24.495
108,0.2527068106175226,0.6378662219991666,0.14078062011716905,-7.433181818181819,-4.398
109,0.2923018353820234,0.7617175725684502,0.9999999999999998,-36.4,-24.599
110,0.5338749145143102,0.7268339189983163,0.6038600833295347,-36.8606,-7.826
111,0.29252263723240185,0.6698047081572195,0.5688707864091763,-27.148285714285713,-48.261
112,0.28906315863031135,0.5199916689592785,0.43501259277301474,-22.781299999999998,-47.194
113,0.37945189656962725,0.775954396607788,0.5398784706545899,-30.28142857142857,-57.849
114,0.3071731042752861,0.40286177253570876,0.5263907471086615,-23.099444444444444,-26.109
115,0.2593841178990396,0.4696031176618062,0.7942954274893048,-21.093181818181815,-19.344
116,0.22518961533845822,0.8731316477409565,0.39975378616466606,-38.480625,-42.318
117,0.23152381257751128,0.3291797249653351,0.58889993807526,-21.124285714285715,-46.413
118,0.2978536254958607,0.48665817981070625,0.6545369113771513,-18.493285714285715,-49.497
119,0.21558422281014722,0.2250133758392362,0.9243076894855106,-9.744375,-9.716
120,0.23844965970988033,0.2506820426646498,0.5143537172253474,-30.3902,-36.847
121,0.38690205777988823,0.7350754832153563,0.5285858112105759,-14.767083333333332,-57.645
122,0.3385673648617481,0.7372597978552196,0.7467939357510978,-23.958000000000002,-19.561
123,0.23195215094767818,0.4892920943792064,0.8390198623324926,-16.9148,-9.012
124,0.34776970137704655,0.7424538111346187,0.7759970494017855,-32.951875,-31.661
125,0.29333775574434384,0.7150509167370397,0.6663739908699026,-28.483857142857143,-54.272
126,0.22342407395437439,0.6821829219959981,0.25657528737472146,-28.252799999999997,-50.011
127,0.2811073868206989,0.733196601304115,0.6848004320360591,-15.1808,-3.094
128,0.287565649966637,0.22266844154745688,0.9303501294609828,-10.751545454545456,-16.843
129,0.29285839968835103,0.30801402875789663,0.404841432748565,-16.494,-13.83
130,0.22308437868237438,0.21531409037318883,0.6370365505334749,-21.664181818181817,-11.576
131,0.14780146725976906,0.20198733514084366,0.9999999999999998,-17.209249999999997,-4.523
132,0.3301619536212009,0.787412037764378,0.9999999999999999,-40.78711111111111,-30.78
133,0.29531701733764254,0.4522277092440043,0.4159776682070157,-14.745555555555557,-42.064
134,0.33465207360990473,0.8063826781683563,0.579453928971372,-32.607,-38.38
135,0.32306224300384945,0.46900571353704223,0.6997436540194378,-41.90477777777778,-17.908
136,0.1943577408872037,0.5510338542494787,0.3731203435969447,-22.7067,-8.527
137,0.3274382540921017,0.46085678275233066,0.5359213832384222,-17.711857142857145,-38.889
138,0.2928532637991663,0.49226651861506693,0.5056361702030572,-19.204222222222224,-56.871
139,0.26015584824857124,0.5329339750373145,0.4856375233286709,-23.37145454545454,-53.925
140,0.49609545649932535,0.5396426005396381,0.38897201253207514,-20.12369230769231,-54.53
141,0.4248850916872165,0.6954468276020138,0.425016743761696,-28.523545454545452,-56.366
142,0.2948912260126057,0.3495962968415257,0.5561253438488194,-25.140888888888888,-48.189
143,0.18068806728793016,0.364466559713969,1.0,-22.1938,-10.614
144,0.12856042024791003,0.2064838519608719,0.28295225883433683,-16.8475,-51.456
145,0.41832866779038047,0.793483084429582,0.29337946039879403,-38.30936363636363,-17.804
146,0.17906426635108236,0.3148941830284724,0.21197996465742452,-17.920727272727273,-55.057
147,0.206943658244034,0.4654415368930038,0.16588997338676964,-12.430545454545454,-50.4
148,0.25927528040979647,0.8326105663715262,0.3670171197209996,-40.30833333333334,-43.691
149,0.1863547064487488,0.4631953978179118,0.680261169790731,-22.098285714285716,-13.713
150,0.1930554033560585,0.3782317570985559,0.9841468166620592,-14.21388888888889,-6.907
151,0.2606742546854682,0.3658741224712384,0.3451660170966008,-22.805125,-46.137
152,0.27126447342941057,0.1946048572645604,0.49946396334319443,-27.697222222222223,-50.496
153,0.1463502943817781,0.14582511492161288,0.9865125086866516,-17.440875,-12.041
154,0.32180850388092164,0.5508862073916921,0.6193221088906655,-20.580857142857145,-50.044
155,0.38930421279189875,0.4134807501788082,0.5650084659116759,-45.347454545454546,-47.982
156,0.20504420121941158,0.38300015868878245,0.9999999999999999,-22.903285714285712,-5.396
157,0.27183747862073715,0.39165629684001274,0.990739697055504,-18.430636363636363,-22.827
158,0.31621786524119117,0.8495304116889237,0.9388321696604124,-29.5742,-22.45
159,0.29110874579716667,0.15943747924320098,0.4283320998669279,-11.809714285714287,-25.961
160,0.3693320325366062,0.2850014536674987,0.4821528274975179,-45.51755555555556,-27.079
161,0.12789662023689888,0.17518709336584287,0.25286773084288233,-17.4646,-45.512
162,0.18269154835212856,0.185253609257511,1.0,-19.57611111111111,-12.435
163,0.21790783268272315,0.4752925108618359,0.4838653530391637,-51.34128571428572,-51.784
164,0.289991789635158,0.32846644207295717,0.8638582659290479,-28.139499999999998,-57.565
165,0.3605825942426392,0.7065785441493795,0.4953061368082873,-28.27625,-44.698
166,0.2977362156667737,0.24115169136274728,0.9776253031599895,-14.437999999999997,-10.649
167,0.1872869782621069,0.2047094271253951,1.0000000000000002,-16.246125,-2.116
168,0.33285599290891954,0.29924511896506073,1.0,-14.595749999999999,-10.355
169,0.33858645194772774,0.6012603549977323,0.4585223502233928,-8.791375,-55.576
170,0.32637307361734674,0.28487849355505973,0.7381392884620983,-18.04790909090909,-29.298
171,0.33714438516506096,0.6065816976588855,0.4619808324249739,-31.620900000000006,-52.032
172,0.39588469759651074,0.8453105787963574,0.3027580916996759,-33.814875,-38.935
173,0.3630261024566091,0.6657364458417668,0.4190838663294365,-34.012,-41.08
174,0.2357047151350096,0.2844944788162767,0.5189595101839287,-15.244857142857143,-14.514
175,0.24905883251216043,0.8441344073467649,0.48365583377864746,-47.641714285714286,-45.276
176,0.16331020197480275,0.5252046358976789,0.9999999999999999,-21.485,-3.974
177,0.22491655134483435,0.23737437400263606,0.35948484586396784,-15.764999999999999,-41.165
178,0.354763857673151,0.5921362169837774,1.0,-19.806727272727272,-19.757
179,0.280142554798381,0.3302393896465594,0.9999999999999999,-18.51444444444444,-17.654
180,0.19949543766497327,0.4422854952028912,1.0,-18.6384,-11.964
181,0.23884287767290122,0.3375662899263791,0.6418780924595323,-17.29625,-43.543
182,0.15221926489605103,0.5102687072618087,0.1649936475465001,-35.80136363636364,-45.683
183,0.23593499045339084,0.1892338911408585,0.22460278594399286,-8.9222,-10.169
184,0.27737319354756224,0.5923290336752487,0.5286379945496619,-26.327428571428573,-52.622
185,0.23577507719140248,0.30561556097364434,0.3496932729674574,-49.34375,-49.117
186,0.15138707095756876,0.34478988175198866,0.6649677394050939,-21.707875,-14.744
187,0.19609006343949642,0.5343095234739358,0.33550176029049167,-16.117600000000003,-46.137
188,0.20703020286197987,0.731316799001276,0.4582017557123841,-44.486111111111114,-52.081
189,0.3509699406678885,0.479536414319507,0.49046187463150864,-11.270111111111111,-51.903
190,0.19499266693567582,0.43523646690326334,1.0,-54.95433333333333,-6.206
191,0.25649856397232657,0.3983505609271576,0.5913698541532822,-11.575181818181818,-54.316
192,0.34207899565722305,0.7927965598411072,0.9999999999999999,-35.153600000000004,-3.455
193,0.16807734028027163,0.32106510944791367,1.0,-21.35788888888889,-5.692
194,0.18716779709131826,0.315987299027809,0.17182097347919278,-15.038857142857141,-2.479
195,0.18911205542718668,0.6009455219663652,0.617718593411869,-25.326818181818183,-43.77
196,0.2524694600777704,0.49513354199669857,1.0,-15.399900000000002,-7.657
197,0.19050136681956625,0.3373480204535944,1.0,-15.41936363636364,-3.544
198,0.28436469055705277,0.47287237554724687,0.8548207075459683,-7.327181818181819,-12.394
199,0.2190341048099866,0.5116928537184336,0.8381481159591597,-13.594600000000003,-29.332
200,0.18047170354918027,0.36798084815821075,0.4024011538284428,-23.66109090909091,-50.941
201,0.1850818481959876,0.2323600009071193,0.17176539621986997,-10.866800000000001,-46.772
202,0.21761646131610546,0.2358994094898892,0.3436357430622735,-8.2926,-58.165
203,0.5386098415204765,0.7642586876610474,0.48264531460898313,-36.772999999999996,-40.951
204,0.436763114359628,0.6178507251710537,0.31122711188388885,-17.507625,-42.101
205,0.36223182128823167,0.6657363121681736,0.41908477110288167,-34.012,-41.08
206,0.16164898810608816,0.24957522431274579,0.38114774143255603,-19.191666666666663,-34.262
207,0.21802467492514718,0.4103977021996036,0.6510560098686995,-20.828100000000003,-12.052
208,0.2320961660441899,0.36870967029269086,0.9385043131302864,-24.227375000000002,-14.231
209,0.24039746797629905,0.3405740703629701,0.8096728072540318,-32.253600000000006,-19.419
210,0.2594921289658484,0.611156888646467,0.4505314763675499,-20.539285714285715,-56.382
211,0.3595774104992044,0.2331881300563577,0.6176313399619214,-22.15,-34.279
212,0.23338866618240373,0.3478424277293558,0.783551568849838,-37.42755555555556,-54.377
213,0.1565358103327257,0.22138685311770182,0.41869201788609584,-48.704600000000006,-48.996
214,0.22343402352824354,0.6821850780820488,0.2565803308030443,-28.252799999999997,-50.011
215,0.2664003359346324,0.28345484013145344,0.6545445263256323,-19.91125,-29.974
216,0.23563689995602263,0.6158759503948079,0.29109961509029536,-12.540555555555555,-55.075
217,0.25574725769843437,0.16165020852715467,0.41338475405823083,-27.1548,-34.44
218,0.2306344006177275,0.35338066513897015,0.8240527777380404,-14.048166666666667,-2.634
219,0.1640221785114849,0.3909134537461677,0.14578783384748611,-17.6145,-25.028
220,0.36216962733558017,0.46093613477262013,0.5384027907292588,-28.1637,-54.932
221,0.367803606466788,0.4466603116840167,0.5928456089989873,-41.7702,-22.264
222,0.2561102647270212,0.29384719531208825,1.0,-20.653799999999997,-6.003
223,0.17354663000425355,0.23200680229647158,0.9999999999999999,-24.41122222222222,-16.788
224,0.6114249681899112,0.7295501201875864,0.6348555683299772,-36.77128571428572,-34.515
225,0.1647059831312297,0.16481292937383119,0.6605685602827253,-19.9112,-9.005
226,0.2609314000499235,0.29131371482355506,0.9199565895344947,-27.345000000000006,-32.982
227,0.2921729989292747,0.825084176219741,0.6250473162303853,-31.383636363636366,-31.901
228,0.2562248279534947,0.3917791764991366,0.9999999999999999,-9.4571,-6.056
229,0.22308437868237438,0.21531409037318883,0.6370365505334749,-21.664181818181817,-11.576
230,0.36794816158121885,0.6442554475580654,0.5125554691921812,-21.510125000000002,-48.405
231,0.2844271200261365,0.46360641314775036,0.5147213277161471,-4.243,-52.716
232,0.22510544091521664,0.4480717847083068,0.4779716694764182,-21.32,-55.855
233,0.28276704617749576,0.3605019645669802,1.0,-25.927,-12.92
234,0.22938628577109035,0.29805113311904036,0.8652623092430294,-15.299444444444443,-10.695
235,0.3121596943787166,0.8207584317172412,0.4628748292307464,-33.79275,-48.205
236,0.19663771698335283,0.48869662328767005,1.0,-33.23236363636363,0.136
237,0.3287310752501131,0.19915672153853778,0.44777251709761073,-28.836666666666662,-49.064
238,0.36416255188703833,0.753268312384943,0.5381039675098569,-16.80927272727273,-46.984
239,0.2214780325059865,0.44562869328388005,0.9025084799852535,-8.608,-3.349
240,0.3456257439222161,0.27944997288960916,0.2863696489765364,-32.18411111111111,-29.826
241,0.2211186981575532,0.6258138650533523,0.09733661295110294,-23.621000000000006,-3.984
242,0.705521897267342,0.22548934352961303,0.04081445707341713,-46.00266666666667,-55.101
243,0.31413513922006414,0.46431088776225826,0.08042829200485593,-11.3661,-19.252
244,0.22639170341693826,0.32180098957674047,0.7716968397008641,-12.377090909090912,-29.322
245,0.24760103724665128,0.4202873519020977,0.688918743613638,-28.629,-26.381
246,0.22091434608673777,0.18133245807329232,0.9040669707141357,-9.93875,-16.024
247,0.23118540258025838,0.26497818543217383,0.8477219816656497,-6.818142857142857,-14.032
248,0.512189855721096,0.5627557772273319,0.42889957548349594,-35.254363636363635,-56.819
249,0.3530247011921731,0.7600483908847195,0.9307035042472056,-12.4616,-34.057
250,0.22491655134483435,0.23737437400263606,0.35948484586396784,-15.764999999999999,-41.165
251,0.4801346630717348,0.8180370615808904,0.4145059684241472,-30.9665,-56.908
252,0.28340516425936746,0.6731152025045367,0.576440451945911,-19.869374999999998,-37.535
253,0.27025254163523826,0.7742332656557256,0.8165173497069891,-10.882625,-15.246
254,0.3212938414610518,0.6714434370109205,0.402572423805808,-30.01822222222222,-54.774
255,0.1735049888441959,0.4437703211351402,0.2546245961252839,-24.490375000000004,-47.65
256,0.28054056867404786,0.37101186700811695,0.811346331693551,-20.0386,-24.65
257,0.2026652334078253,0.34679829862216355,0.3816782448690852,-20.043090909090907,-56.422
258,0.24699159858280778,0.7003271842167345,0.34489530858319445,-29.58027272727273,-33.294
259,0.3639634148484267,0.6664187580108205,0.4192124830262625,-34.0135,-41.06
260,0.19641549491150034,0.5046395720467375,0.6849517119521353,-23.689166666666665,-13.862
261,0.3007971642811587,0.5238513779469576,0.6245276818999906,-30.329199999999997,-36.366
262,0.3409613747342391,0.5567707481569737,0.17007817799903646,-9.018,-5.554
263,0.22300215026544679,0.36042117276019386,0.9402533523436251,-24.610875,-14.266
264,0.31614977705312575,0.540893002795647,0.7596054165740584,-46.79533333333333,-34.773
265,0.22783813389205082,0.44597415259042295,0.9827814467119125,-17.413909090909097,-9.546
266,0.3012926404477152,0.5979877123823397,0.7466680477355662,-9.4039,-8.541
267,0.2616111610143978,0.30452357945345576,0.27540851045890946,-52.95575,-47.062
268,0.27987287468697436,0.453649024170283,0.801857649171718,-25.057909090909092,-25.498
269,0.28950452236160124,0.5944175826669578,0.9335796288042032,-19.004799999999996,-43.803
270,0.17535957579958023,0.44587300116256123,1.0,-17.809199999999997,-6.542
271,0.2756613210602998,0.5247055989130173,0.41976465208037633,-22.264,-47.235
272,0.26317321176521447,0.6996428256638063,0.44382822615291273,-21.691,-42.346
273,0.3299315707251806,0.6168573056211841,0.7159778769456014,-39.58541666666667,-53.098
274,0.3990099162908516,0.30370858145767904,0.6410864088030807,-46.30555555555556,-29.84
275,0.3355716176672906,0.8402712277718954,0.9645961449279766,-26.0243,-23.94
276,0.2170802662448686,0.30107325605479957,1.0000000000000002,-19.43075,-17.625
277,0.1705413575525395,0.4978542475086221,1.0,-6.0341000000000005,-4.312
278,0.23363214379164335,0.3319304112922905,1.0,-10.365444444444442,-7.818
279,0.27473739830207405,0.4776802753201842,0.7316670598486619,-28.506999999999994,-33.755
280,0.2919675820072001,0.8382009744195195,0.5779613022445191,-28.5668,-35.478
281,0.24040053286504068,0.3969057667650058,0.7245505685082456,-20.4625,-47.074
282,0.15155695737722305,0.5371485610808292,1.0,-40.13433333333333,-5.86
283,0.44551415528111316,0.5504963423817834,0.39097500608367164,-29.428363636363635,-15.762
284,0.21259493739067103,0.26281927745955314,0.9999999999999998,-9.591777777777779,-10.922
285,0.21558422281014722,0.2250133758392362,0.9243076894855106,-9.744375,-9.716
286,0.2823968399520076,0.6008285762127933,0.5335659315376293,-26.29457142857143,-52.758
287,0.3741226707980388,0.7422104565335154,0.3681763564583178,-31.441454545454544,-55.401
288,0.35453600718903183,0.4436320035126239,0.4149350293742704,-48.8165,-39.837
289,0.17189034209423748,0.36217110571036576,1.0,-18.699555555555555,-3.36
290,0.2032554754419355,0.1746879072005122,0.21515946018720927,-15.517600000000005,-10.62
291,0.40309470403742903,0.7991687563507808,0.47936115897042436,-31.792153846153845,-56.547
292,0.28613681442981487,0.6994411558945914,0.5806112243651407,-26.441555555555553,-54.462
293,0.3516479143145824,0.34334943669110984,0.8583537162726992,-10.6725,-22.654
294,0.16265175895207046,0.24338243356594721,0.45305493944247305,-11.0861,-56.391
295,0.2848237332512277,0.4041730491098627,0.4534920843008904,-25.887444444444444,-52.99
296,0.3481707301065548,0.3983768387753901,1.0,-15.148909090909092,-9.0
297,0.27201705878750826,0.5413254231939243,0.4042468715510484,-25.52177777777778,-47.351
298,0.19865148078266354,0.3945806172386744,0.7560242125267554,-19.522000000000006,-45.308
299,0.280270708701689,0.4301120367688993,0.6049699800158198,-18.607666666666663,-46.115
300,0.33344358793181256,0.3512044042825327,0.5025471715029214,-19.264400000000002,-44.453
301,0.1738950685456882,0.6501473583115756,0.2755886836298207,-31.49709090909091,-50.15
302,0.21540929934610958,0.4703937660555584,0.27342909628079404,-39.83166666666667,-41.482
303,0.28107258969307736,0.9001963920179339,0.9140329452251362,-38.815,-31.622
304,0.28203088029201706,0.6190193624003468,0.4769180536280815,-14.047,-51.525
305,0.12690066278252307,0.44001743755051714,0.2839684971570353,-15.876,-42.789
306,0.16656006175626084,0.33961850671439264,0.8389292832364047,-43.2635,-23.52
307,0.23030468220991254,0.4936291934847232,0.9965297846507175,-16.9498,-9.13
308,0.278211309997748,0.4231678863273932,1.0,-17.1308,-13.695
309,0.17653001169507768,0.34959665823748004,0.37332959715256514,-21.84711111111111,0.295
310,0.2154994143598164,0.6032608574256394,0.5615955156800632,-29.7994,-49.55
311,0.225192917825197,0.44860077493415307,0.6218349790265557,-26.225444444444445,-26.446
312,0.1963942193064775,0.6850225335276459,0.4990270997938264,-31.4595,-34.007
313,0.2540267101147661,0.26158223216840903,1.0,-18.043111111111113,-15.567
314,0.24168596075055837,0.6737646743263844,0.6381189222555536,-30.087000000000003,-48.196
315,0.35327542230853487,0.48089290069120466,0.5845078685411517,-13.897555555555554,-53.996
316,0.262438093407276,0.7369218717825009,0.9267018718057449,-32.758909090909086,-27.805
317,0.2724609533671771,0.3106056376643115,0.6684926222168538,-9.2577,-15.343
318,0.27162812056770813,0.4571488696599684,0.5490782095996761,-48.70266666666666,-49.944
319,0.41274958754916236,0.3273230517643551,0.6728189824559885,-42.74245454545454,-57.001
320,0.27526794914743574,0.42657912318813485,0.6527402635699594,-19.461555555555556,-37.489
321,0.2150210364090867,0.3062172782448287,1.0000000000000002,-28.692000000000004,-6.394
322,0.25750667529962706,0.6216568800493073,0.46054159791945304,-20.72046153846154,-51.146
323,0.17244682647384282,0.46359189370943915,0.5511578569127669,-9.929636363636364,-42.427
324,0.20898971997793422,0.3487096012942539,0.647728134667718,-20.106083333333334,-35.849
325,0.21743073750556904,0.3963460685546228,0.9999999999999999,-30.2228,-12.006
326,0.3585312289415479,0.36871122405278367,0.8613185656523582,-6.941166666666668,-37.519
327,0.2818161275981729,0.5953154304006681,0.5376697996043167,-26.32557142857143,-52.659
328,0.250551006138445,0.44696560121386575,0.9999999999999999,-52.040875,-13.837
329,0.16618071991269695,0.1998736227053934,0.17834012182779002,-9.738583333333333,-26.83
330,0.24336011348635933,0.4018259626935191,0.6956578075074213,-13.8295,-56.221
331,0.3416984365975877,0.3979591831049422,0.9999999999999999,-15.339999999999998,-10.976
332,0.28576734159990436,0.3389769289126533,0.9999999999999999,-26.047,-15.355
333,0.220783858722409,0.6887734425179705,0.48390601599636673,-25.587699999999998,-56.804
334,0.36309608730360005,0.6709461111193276,0.6256797268017624,-38.211,-28.811
335,0.2684209012633601,0.2963874571556445,0.7771072766885443,-23.173875000000002,-31.926
336,0.2220776518832559,0.661185964768153,0.9999999999999998,-18.29525,-19.489
337,0.21788228828560594,0.5665355793290218,0.9359817734325203,-19.2872,-20.626
